date,ticker,signal,current_price,dip_target,dip_pct,conviction,rsi,earnings_days,regime,validation_flags,trade_regime,regime_confidence,regime_overrode,original_signal
2026-06-01,CTAS,WAIT,172.90,167.03,0.0340,60,52.1,44,,,NORMAL,0.85,false,
2026-06-01,VST,WAIT,154.76,143.43,0.0732,60,51.1,65,,,NORMAL,0.85,false,
2026-06-01,CEG,WAIT,265.70,234.97,0.1156,60,39.2,65,,,BREAKDOWN,0.75,false,
2026-06-01,LDO.MI,WAIT,54.02,51.17,0.0529,60,69.8,,,,NORMAL,0.85,false,
2026-06-01,TSLA,WAIT,415.88,384.54,0.0754,60,50.4,50,,,NORMAL,0.85,false,
2026-06-01,ADP,WAIT,233.74,219.96,0.0590,60,68.7,57,,,NORMAL,0.85,false,
2026-06-01,LLY,WAIT,1081.96,1038.92,0.0398,60,63.5,64,,,NORMAL,0.85,false,
2026-06-01,LIN,BUY,497.41,483.20,0.0286,60,44.2,66,,,NORMAL,0.85,false,
2026-06-01,WMT,WAIT,114.60,107.38,0.0630,60,27.4,79,,,OVERSOLD_REVERSAL,0.75,false,
2026-06-01,PLTR,WAIT,160.65,146.51,0.0880,60,70.0,62,,,NORMAL,0.85,false,
2026-06-01,AMD,WAIT,510.13,446.81,0.1241,60,73.7,63,,,NORMAL,0.85,false,
2026-06-01,INTC,WAIT,109.33,89.67,0.1798,60,53.5,51,,,NORMAL,0.85,false,
2026-06-01,SNDK,WAIT,1761.43,1510.03,0.1427,60,74.4,72,,,NORMAL,0.85,false,
2026-06-01,HUBS,WAIT,262.13,215.60,0.1775,60,67.7,64,,,NORMAL,0.85,false,
2026-06-01,CRWD,WAIT,782.17,708.43,0.0943,60,86.7,1,,,MOMENTUM,0.85,false,
2026-06-01,CSCO,WAIT,121.33,111.76,0.0789,60,76.5,71,,,NORMAL,0.85,false,
2026-06-01,ALP,WAIT,0.37,0.29,0.2152,60,54.1,52,,,NORMAL,0.85,false,
2026-06-01,IONQ,WAIT,69.28,58.76,0.1518,60,70.0,64,,,NORMAL,0.85,false,
2026-06-01,AMAT,WAIT,458.17,423.57,0.0755,60,64.3,72,,,NORMAL,0.85,false,
2026-06-01,ANET,WAIT,170.68,153.68,0.0996,60,64.9,63,,,NORMAL,0.85,false,
2026-06-01,FIX,WAIT,1786.67,1556.54,0.1288,60,45.4,51,,,NORMAL,0.85,false,
2026-06-01,RKLB,WAIT,122.39,100.81,0.1763,60,53.4,65,,,NORMAL,0.85,false,
2026-06-01,ASTS,WAIT,105.65,85.74,0.1885,60,56.3,69,,,NORMAL,0.85,false,
2026-06-01,IRDM,WAIT,47.81,42.15,0.1184,60,61.3,51,,,NORMAL,0.85,false,
2026-06-01,SATS,WAIT,127.42,115.87,0.0906,60,49.8,58,,,NORMAL,0.85,false,
2026-06-01,NOK,WAIT,16.24,13.76,0.1526,60,67.0,51,,,NORMAL,0.85,false,
2026-06-01,GLW,WAIT,176.61,148.14,0.1612,60,47.8,63,,,NORMAL,0.85,false,
2026-06-01,MSA,WAIT,163.13,157.31,0.0357,60,39.8,62,,,NORMAL,0.85,false,
2026-06-01,DELL,WAIT,466.02,379.51,0.1856,60,91.3,86,,,MOMENTUM,0.85,false,
2026-06-01,ETN,WAIT,400.08,376.01,0.0602,60,50.8,63,,,NORMAL,0.85,false,
2026-06-01,AMKR,WAIT,72.75,64.49,0.1136,60,56.0,55,,,NORMAL,0.85,false,
2026-06-01,ICHR,WAIT,70.01,62.22,0.1113,60,53.1,62,,,NORMAL,0.85,false,
2026-06-01,IBM,WAIT,320.42,284.64,0.1117,60,83.8,50,,,MOMENTUM,0.85,false,
2026-06-02,NVDA,WAIT,222.82,209.15,0.0614,60,58.8,84,,,NORMAL,0.85,false,
2026-06-02,MSFT,WAIT,441.31,413.76,0.0624,60,59.9,56,,,NORMAL,0.85,false,
2026-06-02,GOOGL,WAIT,361.85,334.57,0.0754,60,40.4,49,,,NORMAL,0.85,false,
2026-06-02,META,WAIT,597.63,572.09,0.0427,60,40.7,56,,,NORMAL,0.85,false,
2026-06-02,AMZN,WAIT,256.52,245.44,0.0432,60,44.6,57,,,NORMAL,0.85,false,
2026-06-02,MA,WAIT,477.68,458.60,0.0399,60,35.5,57,,,NORMAL,0.85,false,
2026-06-02,WM,BUY,211.93,206.65,0.0249,60,34.6,54,,,NORMAL,0.85,false,
2026-06-02,MU,WAIT,1064.10,893.97,0.1599,60,81.8,21,,,NORMAL,0.85,false,
2026-06-02,ASML,WAIT,1470.15,1345.30,0.0849,60,66.7,42,,,NORMAL,0.85,false,
2026-06-02,AVGO,WAIT,481.57,444.17,0.0777,60,74.7,0,,,NORMAL,0.85,false,
2026-06-02,CTAS,WAIT,173.31,167.62,0.0328,60,52.9,43,,,NORMAL,0.85,false,
2026-06-02,VST,WAIT,157.97,146.02,0.0757,60,54.0,64,,,NORMAL,0.85,false,
2026-06-02,CEG,WAIT,272.65,242.09,0.1121,60,42.9,64,,,BREAKDOWN,0.75,false,
2026-06-02,LDO.MI,WAIT,54.02,51.16,0.0530,60,69.8,,,,NORMAL,0.85,false,
2026-06-02,TSLA,WAIT,423.74,394.63,0.0687,60,53.6,49,,,NORMAL,0.85,false,
2026-06-02,ADP,WAIT,231.18,218.20,0.0561,60,65.2,56,,,NORMAL,0.85,false,
2026-06-02,LLY,WAIT,1064.84,1011.16,0.0504,60,59.3,63,,,NORMAL,0.85,false,
2026-06-02,LIN,BUY,495.91,483.14,0.0257,60,43.1,65,,,NORMAL,0.85,false,
2026-06-02,WMT,WAIT,113.06,105.84,0.0639,60,25.7,78,,,OVERSOLD_REVERSAL,0.75,false,
2026-06-02,PLTR,WAIT,152.17,137.97,0.0933,60,59.6,61,,,NORMAL,0.85,false,
2026-06-02,AMD,WAIT,521.54,460.25,0.1175,60,75.2,62,,,NORMAL,0.85,false,
2026-06-02,INTC,WAIT,107.93,91.34,0.1537,60,52.1,50,,,NORMAL,0.85,false,
2026-06-02,SNDK,WAIT,1716.36,1483.97,0.1354,60,70.3,71,,,NORMAL,0.85,false,
2026-06-02,HUBS,WAIT,240.16,201.70,0.1601,60,58.1,63,,,NORMAL,0.85,false,
2026-06-02,CRWD,WAIT,768.95,708.21,0.0790,60,82.6,0,,,NORMAL,0.85,false,
2026-06-02,CSCO,WAIT,128.00,115.76,0.0956,60,81.1,70,,,NORMAL,0.85,false,
2026-06-02,IONQ,WAIT,71.40,60.70,0.1499,60,71.7,63,,,NORMAL,0.85,false,
2026-06-02,AMAT,WAIT,490.05,448.01,0.0858,60,71.9,71,,,NORMAL,0.85,false,
2026-06-02,ANET,WAIT,175.33,158.16,0.0979,60,67.4,62,,,NORMAL,0.85,false,
2026-06-02,FIX,WAIT,1884.81,1712.09,0.0916,60,54.7,50,,,NORMAL,0.85,false,
2026-06-02,RKLB,WAIT,123.32,103.23,0.1629,60,53.9,64,,,NORMAL,0.85,false,
2026-06-02,ASTS,WAIT,118.17,96.09,0.1868,60,61.8,68,,,NORMAL,0.85,false,
2026-06-02,IRDM,WAIT,49.60,44.96,0.0936,60,64.8,50,,,NORMAL,0.85,false,
2026-06-02,SATS,WAIT,123.55,112.01,0.0934,60,45.8,57,,,NORMAL,0.85,false,
2026-06-02,NOK,WAIT,16.83,14.63,0.1307,60,69.4,50,,,NORMAL,0.85,false,
2026-06-02,GLW,WAIT,200.40,171.35,0.1450,60,59.7,62,,,NORMAL,0.85,false,
2026-06-02,MSA,WAIT,163.27,158.46,0.0295,60,40.1,61,,,NORMAL,0.85,false,
2026-06-02,DELL,WAIT,435.39,354.05,0.1868,60,80.7,85,,,MOMENTUM,0.85,false,
2026-06-02,ETN,WAIT,417.62,388.46,0.0698,60,58.6,62,,,NORMAL,0.85,false,
2026-06-02,AMKR,WAIT,74.74,66.40,0.1116,60,58.6,54,,,NORMAL,0.85,false,
2026-06-02,ICHR,WAIT,74.95,66.83,0.1084,60,59.8,61,,,NORMAL,0.85,false,
2026-06-02,IBM,WAIT,329.23,291.52,0.1145,60,85.1,49,,,MOMENTUM,0.85,false,
2026-06-03,NVDA,WAIT,214.75,199.82,0.0695,60,51.1,83,,,NORMAL,0.85,false,
2026-06-03,MSFT,WAIT,427.34,401.56,0.0603,60,52.6,55,,,NORMAL,0.85,false,
2026-06-03,GOOGL,WAIT,358.99,332.38,0.0741,60,38.8,48,,,NORMAL,0.85,false,
2026-06-03,META,WAIT,622.98,588.80,0.0549,60,51.5,55,,,NORMAL,0.85,false,
2026-06-03,AMZN,WAIT,250.02,232.75,0.0691,60,39.4,56,,,NORMAL,0.85,false,
2026-06-03,MA,WAIT,471.55,458.36,0.0280,60,32.6,56,,,NORMAL,0.85,false,
2026-06-03,WM,BUY,218.00,211.28,0.0308,60,47.8,53,,,NORMAL,0.85,false,
2026-06-03,MU,WAIT,1079.57,909.47,0.1576,60,82.4,20,,,NORMAL,0.85,false,
2026-06-03,ASML,WAIT,1488.24,1366.16,0.0820,60,68.1,41,,,NORMAL,0.85,false,
2026-06-03,AVGO,WAIT,479.23,446.37,0.0686,60,73.3,-1,,,NORMAL,0.85,false,
2026-06-03,CTAS,BUY,174.72,170.65,0.0233,60,55.5,42,,,NORMAL,0.85,false,
2026-06-03,VST,WAIT,153.80,141.94,0.0771,60,49.9,63,,,NORMAL,0.85,false,
2026-06-03,CEG,WAIT,267.24,236.93,0.1134,60,40.8,63,,,BREAKDOWN,0.75,false,
2026-06-03,LDO.MI,WAIT,54.02,51.29,0.0505,60,54.7,,,,NORMAL,0.85,false,
2026-06-03,TSLA,WAIT,423.70,393.95,0.0702,60,53.6,48,,,NORMAL,0.85,false,
2026-06-03,ADP,WAIT,227.75,215.29,0.0547,60,60.8,55,,,NORMAL,0.85,false,
2026-06-03,LLY,WAIT,1083.23,1028.77,0.0503,60,61.5,62,,,NORMAL,0.85,false,
2026-06-03,LIN,BUY,507.57,492.38,0.0299,60,52.9,64,,,NORMAL,0.85,false,
2026-06-03,WMT,WAIT,116.89,107.70,0.0786,60,36.3,77,,,NORMAL,0.85,false,
2026-06-03,PLTR,WAIT,142.20,130.04,0.0855,60,50.2,60,,,NORMAL,0.85,false,
2026-06-03,AMD,WAIT,542.52,476.12,0.1224,60,77.8,61,,,NORMAL,0.85,false,
2026-06-03,INTC,WAIT,112.71,98.79,0.1235,60,56.3,49,,,NORMAL,0.85,false,
2026-06-03,SNDK,WAIT,1831.50,1584.06,0.1351,60,74.2,70,,,NORMAL,0.85,false,
2026-06-03,HUBS,WAIT,222.45,185.34,0.1668,60,51.8,62,,,NORMAL,0.85,false,
2026-06-03,CRWD,WAIT,747.61,683.60,0.0856,60,76.3,-1,,,NORMAL,0.85,false,
2026-06-03,CSCO,WAIT,126.50,115.98,0.0831,60,77.4,69,,,NORMAL,0.85,false,
2026-06-03,IONQ,WAIT,68.23,57.86,0.1520,60,65.7,62,,,NORMAL,0.85,false,
2026-06-03,AMAT,WAIT,500.77,459.19,0.0830,60,73.9,70,,,NORMAL,0.85,false,
2026-06-03,ANET,WAIT,174.37,157.45,0.0970,60,66.4,61,,,NORMAL,0.85,false,
2026-06-03,FIX,WAIT,1850.04,1677.03,0.0935,60,51.4,49,,,NORMAL,0.85,false,
2026-06-03,RKLB,WAIT,114.70,88.92,0.2248,60,49.0,63,,,NORMAL,0.85,false,
2026-06-03,ASTS,WAIT,107.73,86.75,0.1947,60,55.5,67,,,NORMAL,0.85,false,
2026-06-03,IRDM,WAIT,48.97,44.78,0.0856,60,62.6,49,,,NORMAL,0.85,false,
2026-06-03,SATS,WAIT,120.92,104.28,0.1377,60,43.2,56,,,NORMAL,0.85,false,
2026-06-03,NOK,WAIT,16.72,14.64,0.1244,60,68.3,49,,,NORMAL,0.85,false,
2026-06-03,GLW,WAIT,200.77,173.78,0.1344,60,59.8,61,,,NORMAL,0.85,false,
2026-06-03,MSA,WAIT,164.59,159.15,0.0331,60,42.7,60,,,NORMAL,0.85,false,
2026-06-03,DELL,WAIT,421.25,341.51,0.1893,60,76.3,84,,,MOMENTUM,0.85,false,
2026-06-03,ETN,WAIT,421.21,393.96,0.0647,60,60.0,61,,,NORMAL,0.85,false,
2026-06-03,AMKR,WAIT,75.20,66.97,0.1094,60,59.3,53,,,NORMAL,0.85,false,
2026-06-03,ICHR,WAIT,72.45,64.43,0.1106,60,55.5,60,,,NORMAL,0.85,false,
2026-06-03,IBM,WAIT,305.63,267.60,0.1244,60,69.8,48,,,NORMAL,0.85,false,
2026-06-03,MRVL,WAIT,301.65,256.99,0.1480,60,86.9,84,,,MOMENTUM,0.85,false,
2026-06-04,NVDA,WAIT,218.66,205.47,0.0603,60,54.2,82,,,NORMAL,0.85,false,
2026-06-04,MSFT,WAIT,428.05,404.06,0.0560,60,52.9,54,,,NORMAL,0.85,false,
2026-06-04,GOOGL,WAIT,372.19,353.23,0.0509,60,48.6,47,,,NORMAL,0.85,false,
2026-06-04,META,WAIT,627.57,603.56,0.0383,60,53.1,54,,,NORMAL,0.85,false,
2026-06-04,AMZN,WAIT,253.79,242.01,0.0464,60,43.5,55,,,NORMAL,0.85,false,
2026-06-04,MA,WAIT,481.76,464.82,0.0352,60,41.3,55,,,NORMAL,0.85,false,
2026-06-04,WM,BUY,219.01,212.65,0.0290,60,49.6,52,,,NORMAL,0.85,false,
2026-06-04,MU,WAIT,996.00,824.81,0.1719,60,69.7,19,,,NORMAL,0.85,false,
2026-06-04,ASML,WAIT,1515.06,1395.08,0.0792,60,70.1,40,,,NORMAL,0.85,false,
2026-06-04,AVGO,WAIT,418.91,359.46,0.1419,60,48.1,90,,,NORMAL,0.85,false,
2026-06-04,CTAS,BUY,179.96,174.28,0.0315,60,63.7,41,,,NORMAL,0.85,false,
2026-06-04,VST,WAIT,153.70,142.23,0.0746,60,49.8,62,,,NORMAL,0.85,false,
2026-06-04,CEG,WAIT,264.59,235.14,0.1113,60,39.8,62,,,BREAKDOWN,0.75,false,
2026-06-04,LDO.MI,WAIT,54.02,51.43,0.0481,60,59.6,,,,NORMAL,0.85,false,
2026-06-04,TSLA,WAIT,418.45,388.36,0.0719,60,51.0,47,,,NORMAL,0.85,false,
2026-06-04,ADP,WAIT,231.31,217.98,0.0576,60,63.6,54,,,NORMAL,0.85,false,
2026-06-04,LLY,WAIT,1125.38,1051.78,0.0654,60,67.7,61,,,NORMAL,0.85,false,
2026-06-04,LIN,BUY,507.45,492.54,0.0294,60,52.8,63,,,NORMAL,0.85,false,
2026-06-04,WMT,WAIT,117.74,109.25,0.0721,60,38.5,76,,,NORMAL,0.85,false,
2026-06-04,PLTR,WAIT,141.70,129.68,0.0849,60,49.8,59,,,NORMAL,0.85,false,
2026-06-04,AMD,WAIT,523.20,469.47,0.1027,60,70.6,60,,,NORMAL,0.85,false,
2026-06-04,INTC,WAIT,111.78,99.90,0.1063,60,55.3,48,,,NORMAL,0.85,false,
2026-06-04,SNDK,WAIT,1759.68,1521.45,0.1354,60,68.2,69,,,NORMAL,0.85,false,
2026-06-04,HUBS,WAIT,220.37,183.61,0.1668,60,51.1,61,,,NORMAL,0.85,false,
2026-06-04,CRWD,WAIT,719.09,653.60,0.0911,60,68.8,88,,,NORMAL,0.85,false,
2026-06-04,CSCO,WAIT,130.00,118.91,0.0853,60,79.7,68,,,NORMAL,0.85,false,
2026-06-04,IONQ,WAIT,65.66,55.91,0.1485,60,61.3,61,,,NORMAL,0.85,false,
2026-06-04,AMAT,WAIT,501.70,460.98,0.0812,60,74.0,69,,,NORMAL,0.85,false,
2026-06-04,ANET,WAIT,166.01,152.12,0.0837,60,57.8,60,,,NORMAL,0.85,false,
2026-06-04,FIX,WAIT,1915.80,1731.84,0.0960,60,56.8,48,,,NORMAL,0.85,false,
2026-06-04,RKLB,WAIT,119.95,99.53,0.1702,60,51.9,62,,,NORMAL,0.85,false,
2026-06-04,ASTS,WAIT,107.29,86.37,0.1950,60,55.3,66,,,NORMAL,0.85,false,
2026-06-04,IRDM,WAIT,52.07,46.44,0.1081,60,68.3,48,,,NORMAL,0.85,false,
2026-06-04,SATS,WAIT,124.64,112.42,0.0981,60,47.7,55,,,NORMAL,0.85,false,
2026-06-04,NOK,WAIT,16.62,14.52,0.1261,60,67.3,48,,,NORMAL,0.85,false,
2026-06-04,GLW,WAIT,197.93,173.61,0.1229,60,57.9,60,,,NORMAL,0.85,false,
2026-06-04,MSA,WAIT,161.51,156.18,0.0330,60,38.5,59,,,NORMAL,0.85,false,
2026-06-04,DELL,WAIT,421.90,345.10,0.1820,60,76.4,83,,,MOMENTUM,0.80,false,
2026-06-04,ETN,WAIT,418.61,391.35,0.0651,60,58.5,60,,,NORMAL,0.85,false,
2026-06-04,AMKR,WAIT,73.82,65.87,0.1078,60,56.5,52,,,NORMAL,0.85,false,
2026-06-04,ICHR,WAIT,71.06,63.69,0.1037,60,53.2,59,,,NORMAL,0.85,false,
2026-06-04,IBM,WAIT,301.77,265.64,0.1197,60,67.7,47,,,NORMAL,0.85,false,
2026-06-04,MRVL,WAIT,316.43,267.29,0.1553,60,88.1,83,,,MOMENTUM,0.85,false,
2026-06-05,NVDA,WAIT,205.11,183.95,0.1032,60,43.8,81,,,NORMAL,0.85,false,
2026-06-05,MSFT,WAIT,416.67,392.63,0.0577,60,47.5,53,,,NORMAL,0.85,false,
2026-06-05,GOOGL,WAIT,368.53,350.31,0.0494,60,46.4,46,,,NORMAL,0.85,false,
2026-06-05,META,WAIT,593.00,553.79,0.0661,60,41.6,53,,,NORMAL,0.85,false,
2026-06-05,AMZN,WAIT,246.03,225.85,0.0820,60,37.8,54,,,NORMAL,0.85,false,
2026-06-05,MA,WAIT,491.08,473.77,0.0352,60,47.9,54,,,NORMAL,0.85,false,
2026-06-05,WM,BUY,220.40,213.80,0.0300,60,52.1,51,,,NORMAL,0.85,false,
2026-06-05,MU,WAIT,864.01,700.24,0.1895,60,55.2,18,,,NORMAL,0.85,false,
2026-06-05,ASML,WAIT,1415.29,1287.65,0.0902,60,55.9,39,,,NORMAL,0.85,false,
2026-06-05,AVGO,WAIT,385.74,327.29,0.1515,60,39.9,89,,,NORMAL,0.85,false,
2026-06-05,CTAS,BUY,179.85,175.14,0.0262,60,63.5,40,,,NORMAL,0.85,false,
2026-06-05,VST,WAIT,148.76,137.66,0.0746,60,45.1,61,,,NORMAL,0.85,false,
2026-06-05,CEG,WAIT,254.83,227.40,0.1076,60,36.3,61,,,BREAKDOWN,0.75,false,
2026-06-05,LDO.MI,WAIT,54.02,51.47,0.0472,60,59.6,,,,NORMAL,0.85,false,
2026-06-05,TSLA,WAIT,391.00,345.30,0.1169,60,40.4,46,,,NORMAL,0.85,false,
2026-06-05,ADP,WAIT,231.95,219.29,0.0546,60,64.1,53,,,NORMAL,0.85,false,
2026-06-05,LLY,WAIT,1131.42,1073.52,0.0512,60,68.4,60,,,NORMAL,0.85,false,
2026-06-05,LIN,BUY,507.90,493.70,0.0280,60,53.1,62,,,NORMAL,0.85,false,
2026-06-05,WMT,WAIT,118.88,113.39,0.0461,60,41.3,75,,,NORMAL,0.85,false,
2026-06-05,PLTR,WAIT,135.53,122.79,0.0940,60,44.8,58,,,NORMAL,0.85,false,
2026-06-05,AMD,WAIT,466.38,401.86,0.1383,60,54.5,59,,,NORMAL,0.85,false,
2026-06-05,INTC,WAIT,99.17,73.43,0.2596,60,43.7,47,,,NORMAL,0.85,false,
2026-06-05,SNDK,WAIT,1558.18,1310.65,0.1589,60,54.9,68,,,NORMAL,0.85,false,
2026-06-05,HUBS,WAIT,212.64,178.06,0.1626,60,48.5,60,,,NORMAL,0.85,false,
2026-06-05,CRWD,WAIT,671.02,601.48,0.1036,60,58.3,87,,,NORMAL,0.85,false,
2026-06-05,CSCO,WAIT,121.64,108.66,0.1067,60,63.0,67,,,NORMAL,0.85,false,
2026-06-05,IONQ,WAIT,56.78,44.33,0.2193,60,48.9,60,,,NORMAL,0.85,false,
2026-06-05,AMAT,WAIT,453.01,410.24,0.0944,60,53.9,68,,,NORMAL,0.85,false,
2026-06-05,ANET,WAIT,154.27,141.27,0.0843,60,48.3,59,,,NORMAL,0.85,false,
2026-06-05,FIX,WAIT,1843.94,1676.15,0.0910,60,50.2,47,,,NORMAL,0.85,false,
2026-06-05,RKLB,WAIT,110.08,85.79,0.2206,60,46.6,61,,,NORMAL,0.85,false,
2026-06-05,ASTS,WAIT,93.60,74.53,0.2037,60,47.9,65,,,NORMAL,0.85,false,
2026-06-05,IRDM,WAIT,47.36,41.12,0.1318,60,54.7,47,,,NORMAL,0.85,false,
2026-06-05,SATS,WAIT,116.27,99.63,0.1431,60,40.1,54,,,NORMAL,0.85,false,
2026-06-05,NOK,WAIT,14.38,11.60,0.1931,60,50.8,47,,,NORMAL,0.85,false,
2026-06-05,GLW,WAIT,177.58,145.51,0.1806,60,46.9,59,,,NORMAL,0.85,false,
2026-06-05,MSA,WAIT,161.30,156.57,0.0294,60,38.2,58,,,NORMAL,0.85,false,
2026-06-05,DELL,WAIT,394.35,320.97,0.1861,60,68.1,89,,,NORMAL,0.85,false,
2026-06-05,ETN,WAIT,395.94,369.08,0.0678,60,47.1,59,,,NORMAL,0.85,false,
2026-06-05,AMKR,WAIT,64.95,53.68,0.1736,60,42.9,51,,,BREAKDOWN,0.75,false,
2026-06-05,ICHR,WAIT,62.91,52.05,0.1726,60,42.2,58,,,BREAKDOWN,0.75,false,
2026-06-05,IBM,WAIT,284.84,248.66,0.1270,60,59.1,46,,,NORMAL,0.85,false,
2026-06-08,NVDA,WAIT,208.64,195.44,0.0633,60,46.7,78,,,NORMAL,0.85,false,
2026-06-08,MSFT,WAIT,411.74,389.69,0.0535,60,45.3,50,,,NORMAL,0.85,false,
2026-06-08,GOOGL,WAIT,363.31,335.81,0.0757,60,43.4,43,,,NORMAL,0.85,false,
2026-06-08,META,WAIT,585.39,553.05,0.0552,60,39.5,50,,,NORMAL,0.85,false,
2026-06-08,AMZN,WAIT,245.22,228.16,0.0696,60,37.3,51,,,NORMAL,0.85,false,
2026-06-08,MA,WAIT,485.67,470.30,0.0316,60,44.7,51,,,NORMAL,0.85,false,
2026-06-08,WM,BUY,216.14,209.32,0.0316,60,44.8,48,,,NORMAL,0.85,false,
2026-06-08,MU,WAIT,949.28,784.97,0.1731,60,60.8,15,,,NORMAL,0.85,false,
2026-06-08,ASML,WAIT,1520.90,1385.65,0.0889,60,63.3,36,,,NORMAL,0.85,false,
2026-06-08,AVGO,WAIT,396.60,346.26,0.1269,60,43.3,86,,,NORMAL,0.85,false,
2026-06-08,CTAS,WAIT,173.65,165.94,0.0444,60,50.7,37,,,NORMAL,0.85,false,
2026-06-08,VST,WAIT,146.90,136.13,0.0733,60,43.5,58,,,NORMAL,0.85,false,
2026-06-08,CEG,WAIT,250.67,222.58,0.1121,60,34.8,58,,,BREAKDOWN,0.75,false,
2026-06-08,LDO.MI,WAIT,54.02,51.77,0.0417,60,54.2,,,,NORMAL,0.85,false,
2026-06-08,TSLA,WAIT,408.95,377.38,0.0772,60,48.0,43,,,NORMAL,0.85,false,
2026-06-08,INOD,WAIT,102.79,83.58,0.1869,60,57.9,51,,,NORMAL,0.85,false,
2026-06-08,ADP,WAIT,229.07,216.45,0.0551,60,60.2,50,,,NORMAL,0.85,false,
2026-06-08,LLY,WAIT,1149.15,1100.46,0.0424,60,70.4,57,,,NORMAL,0.85,false,
2026-06-08,LIN,BUY,501.92,487.88,0.0280,60,47.9,59,,,NORMAL,0.85,false,
2026-06-08,WMT,WAIT,119.83,114.45,0.0449,60,43.6,72,,,NORMAL,0.85,false,
2026-06-08,PLTR,WAIT,136.47,123.61,0.0943,60,45.7,55,,,NORMAL,0.85,false,
2026-06-08,AMD,WAIT,490.33,435.06,0.1127,60,58.8,56,,,NORMAL,0.85,false,
2026-06-08,INTC,WAIT,110.27,90.29,0.1812,60,53.0,44,,,NORMAL,0.85,false,
2026-06-08,SNDK,WAIT,1642.00,1433.14,0.1272,60,58.5,65,,,NORMAL,0.85,false,
2026-06-08,FWRD,WAIT,11.50,9.66,0.1603,60,47.1,62,,,NORMAL,0.85,false,
2026-06-08,HUBS,WAIT,208.12,178.76,0.1411,60,46.9,57,,,NORMAL,0.85,false,
2026-06-08,CRWD,WAIT,658.79,603.85,0.0834,60,56.0,84,,,NORMAL,0.85,false,
2026-06-08,CSCO,WAIT,124.15,113.86,0.0829,60,65.4,64,,,NORMAL,0.85,false,
2026-06-08,IONQ,WAIT,62.80,51.57,0.1788,60,55.5,57,,,NORMAL,0.85,false,
2026-06-08,AMAT,WAIT,492.17,442.99,0.0999,60,62.7,65,,,NORMAL,0.85,false,
2026-06-08,ANET,WAIT,156.40,142.37,0.0897,60,49.9,56,,,NORMAL,0.85,false,
2026-06-08,FIX,WAIT,1852.03,1682.59,0.0915,60,50.9,44,,,NORMAL,0.85,false,
2026-06-08,RKLB,WAIT,113.65,90.78,0.2012,60,48.6,58,,,NORMAL,0.85,false,
2026-06-08,ASTS,WAIT,92.06,70.07,0.2389,60,47.2,62,,,NORMAL,0.85,false,
2026-06-08,IRDM,WAIT,47.48,43.56,0.0824,60,55.0,44,,,NORMAL,0.85,false,
2026-06-08,SATS,WAIT,116.62,102.04,0.1250,60,40.5,51,,,NORMAL,0.85,false,
2026-06-08,NOK,WAIT,14.59,12.61,0.1356,60,52.0,44,,,NORMAL,0.85,false,
2026-06-08,GLW,WAIT,187.54,160.56,0.1438,60,51.8,56,,,NORMAL,0.85,false,
2026-06-08,MSA,WAIT,158.94,149.68,0.0583,60,35.2,55,,,NORMAL,0.85,false,
2026-06-08,DELL,WAIT,400.52,329.56,0.1772,60,68.9,86,,,NORMAL,0.85,false,
2026-06-08,ETN,WAIT,403.14,375.52,0.0685,60,50.4,56,,,NORMAL,0.85,false,
2026-06-08,AMKR,WAIT,68.29,60.14,0.1193,60,48.0,48,,,NORMAL,0.85,false,
2026-06-08,ICHR,WAIT,66.75,54.99,0.1762,60,47.7,55,,,NORMAL,0.85,false,
2026-06-08,IBM,WAIT,280.82,247.41,0.1190,60,57.2,43,,,NORMAL,0.85,false,
2026-06-08,MRVL,WAIT,288.85,236.35,0.1818,60,69.2,79,,,NORMAL,0.85,false,
